市区町村コード,市区町村,都道府県,国籍・地域,在留資格,在留外国人数
43103,熊本市西区,43：熊本県,カンボジア,技能実習２号ロ,9
43103,熊本市西区,43：熊本県,シンガポール,教育,1
43103,熊本市西区,43：熊本県,スリランカ,経営・管理,1
43103,熊本市西区,43：熊本県,スリランカ,技術・人文知識・国際業務,2
43103,熊本市西区,43：熊本県,スリランカ,技能,3
43103,熊本市西区,43：熊本県,スリランカ,留学,3
43103,熊本市西区,43：熊本県,スリランカ,家族滞在,6
43103,熊本市西区,43：熊本県,スリランカ,永住者,1
43103,熊本市西区,43：熊本県,スリランカ,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,タイ,特定技能１号,3
43103,熊本市西区,43：熊本県,タイ,技能実習１号ロ,1
43103,熊本市西区,43：熊本県,タイ,技能実習２号ロ,11
43103,熊本市西区,43：熊本県,タイ,技能実習３号ロ,2
43103,熊本市西区,43：熊本県,タイ,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,台湾,高度専門職１号ロ,9
43103,熊本市西区,43：熊本県,台湾,技術・人文知識・国際業務,12
43103,熊本市西区,43：熊本県,台湾,企業内転勤,22
43103,熊本市西区,43：熊本県,台湾,家族滞在,4
43103,熊本市西区,43：熊本県,台湾,永住者,6
43103,熊本市西区,43：熊本県,台湾,日本人の配偶者等,2
43103,熊本市西区,43：熊本県,中国,経営・管理,4
43103,熊本市西区,43：熊本県,中国,医療,2
43103,熊本市西区,43：熊本県,中国,技術・人文知識・国際業務,10
43103,熊本市西区,43：熊本県,中国,介護,1
43103,熊本市西区,43：熊本県,中国,技能,3
43103,熊本市西区,43：熊本県,中国,特定技能１号,2
43103,熊本市西区,43：熊本県,中国,技能実習１号ロ,1
43103,熊本市西区,43：熊本県,中国,技能実習２号ロ,1
43103,熊本市西区,43：熊本県,中国,技能実習３号ロ,1
43103,熊本市西区,43：熊本県,中国,留学,48
43103,熊本市西区,43：熊本県,中国,家族滞在,13
43103,熊本市西区,43：熊本県,中国,永住者,142
43103,熊本市西区,43：熊本県,中国,日本人の配偶者等,7
43103,熊本市西区,43：熊本県,中国,永住者の配偶者等,19
43103,熊本市西区,43：熊本県,中国,定住者,1
43103,熊本市西区,43：熊本県,ネパール,技術・人文知識・国際業務,12
43103,熊本市西区,43：熊本県,ネパール,介護,1
43103,熊本市西区,43：熊本県,ネパール,技能,1
43103,熊本市西区,43：熊本県,ネパール,留学,23
43103,熊本市西区,43：熊本県,ネパール,家族滞在,17
43103,熊本市西区,43：熊本県,ネパール,特定活動,1
43103,熊本市西区,43：熊本県,パキスタン,経営・管理,1
43103,熊本市西区,43：熊本県,パキスタン,技術・人文知識・国際業務,1
43103,熊本市西区,43：熊本県,パキスタン,留学,1
43103,熊本市西区,43：熊本県,バングラデシュ,技能実習２号ロ,2
43103,熊本市西区,43：熊本県,バングラデシュ,留学,1
43103,熊本市西区,43：熊本県,バングラデシュ,家族滞在,1
43103,熊本市西区,43：熊本県,フィリピン,介護,1
43103,熊本市西区,43：熊本県,フィリピン,特定技能１号,11
43103,熊本市西区,43：熊本県,フィリピン,技能実習２号ロ,10
43103,熊本市西区,43：熊本県,フィリピン,留学,5
43103,熊本市西区,43：熊本県,フィリピン,家族滞在,3
43103,熊本市西区,43：熊本県,フィリピン,永住者,33
43103,熊本市西区,43：熊本県,フィリピン,日本人の配偶者等,7
43103,熊本市西区,43：熊本県,フィリピン,永住者の配偶者等,1
43103,熊本市西区,43：熊本県,フィリピン,定住者,3
43103,熊本市西区,43：熊本県,ベトナム,宗教,1
43103,熊本市西区,43：熊本県,ベトナム,技術・人文知識・国際業務,8
43103,熊本市西区,43：熊本県,ベトナム,企業内転勤,2
43103,熊本市西区,43：熊本県,ベトナム,介護,2
43103,熊本市西区,43：熊本県,ベトナム,特定技能１号,113
43103,熊本市西区,43：熊本県,ベトナム,技能実習１号ロ,27
43103,熊本市西区,43：熊本県,ベトナム,技能実習２号ロ,78
43103,熊本市西区,43：熊本県,ベトナム,留学,3
43103,熊本市西区,43：熊本県,ベトナム,家族滞在,1
43103,熊本市西区,43：熊本県,ベトナム,特定活動,5
43103,熊本市西区,43：熊本県,ベトナム,永住者,2
43103,熊本市西区,43：熊本県,ベトナム,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,マレーシア,研究,1
43103,熊本市西区,43：熊本県,マレーシア,留学,4
43103,熊本市西区,43：熊本県,マレーシア,永住者,1
43103,熊本市西区,43：熊本県,ミャンマー,技術・人文知識・国際業務,2
43103,熊本市西区,43：熊本県,ミャンマー,特定技能１号,31
43103,熊本市西区,43：熊本県,ミャンマー,技能実習１号ロ,10
43103,熊本市西区,43：熊本県,ミャンマー,技能実習２号ロ,8
43103,熊本市西区,43：熊本県,ミャンマー,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,アイルランド,永住者,1
43103,熊本市西区,43：熊本県,アイルランド,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,イタリア,宗教,1
43103,熊本市西区,43：熊本県,イタリア,技術・人文知識・国際業務,2
43103,熊本市西区,43：熊本県,英国,教育,1
43103,熊本市西区,43：熊本県,英国,技術・人文知識・国際業務,3
43103,熊本市西区,43：熊本県,英国,永住者,6
43103,熊本市西区,43：熊本県,オランダ,永住者,1
43103,熊本市西区,43：熊本県,スペイン,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,ドイツ,留学,1
43103,熊本市西区,43：熊本県,フィンランド,永住者,1
43103,熊本市西区,43：熊本県,フィンランド,日本人の配偶者等,1
43103,熊本市西区,43：熊本県,フランス,高度専門職１号ロ,1
43103,熊本市西区,43：熊本県,フランス,特定活動,1
43103,熊本市西区,43：熊本県,フランス,永住者,3
43103,熊本市西区,43：熊本県,フランス,日本人の配偶者等,2
43103,熊本市西区,43：熊本県,ルーマニア,永住者,1
43103,熊本市西区,43：熊本県,ロシア,技術・人文知識・国際業務,1
43103,熊本市西区,43：熊本県,ロシア,留学,1
43103,熊本市西区,43：熊本県,エジプト,教授,1
43103,熊本市西区,43：熊本県,エジプト,家族滞在,4
43103,熊本市西区,43：熊本県,ガーナ,教授,1
43103,熊本市西区,43：熊本県,ガーナ,留学,3
43103,熊本市西区,43：熊本県,ガーナ,家族滞在,4
43103,熊本市西区,43：熊本県,カメルーン,留学,2
43103,熊本市西区,43：熊本県,ケニア,定住者,1
43103,熊本市西区,43：熊本県,セネガル,日本人の配偶者等,1
