国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
カザフスタン,33：家族滞在,28歳,1:男,43：熊本県,1
カザフスタン,31：留学,28歳,2:女,43：熊本県,1
カザフスタン,36：日本人の配偶者等,34歳,2:女,43：熊本県,1
北マケドニア,31：留学,23歳,1:男,43：熊本県,1
キルギス,31：留学,22歳,1:男,43：熊本県,1
キルギス,31：留学,26歳,2:女,43：熊本県,1
コソボ共和国,35：永住者,41歳,1:男,43：熊本県,1
サンマリノ,36：日本人の配偶者等,41歳,1:男,43：熊本県,1
スイス,35：永住者,57歳,1:男,43：熊本県,1
スイス,36：日本人の配偶者等,69歳,1:男,43：熊本県,1
スイス,31：留学,23歳,2:女,43：熊本県,1
スイス,31：留学,24歳,2:女,43：熊本県,1
スイス,31：留学,28歳,2:女,43：熊本県,1
スイス,35：永住者,59歳,2:女,43：熊本県,1
スイス,35：永住者,77歳,2:女,43：熊本県,1
スウェーデン,36：日本人の配偶者等,34歳,1:男,43：熊本県,1
スウェーデン,35：永住者,42歳,1:男,43：熊本県,1
スウェーデン,36：日本人の配偶者等,51歳,1:男,43：熊本県,1
スウェーデン,35：永住者,48歳,2:女,43：熊本県,1
スペイン,31：留学,28歳,1:男,43：熊本県,1
スペイン,36：日本人の配偶者等,41歳,1:男,43：熊本県,1
スペイン,16：技術・人文知識・国際業務,45歳,1:男,43：熊本県,1
スペイン,35：永住者,48歳,1:男,43：熊本県,1
スペイン,35：永住者,50歳,1:男,43：熊本県,1
スペイン,37：永住者の配偶者等,51歳,1:男,43：熊本県,1
スペイン,36：日本人の配偶者等,49歳,2:女,43：熊本県,1
スロバキア,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
スロバキア,35：永住者,50歳,1:男,43：熊本県,1
スロバキア,36：日本人の配偶者等,45歳,2:女,43：熊本県,1
スロベニア,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
スロベニア,31：留学,31歳,2:女,43：熊本県,1
チェコ,31：留学,24歳,1:男,43：熊本県,1
チェコ,36：日本人の配偶者等,32歳,1:男,43：熊本県,1
チェコ,36：日本人の配偶者等,40歳,1:男,43：熊本県,1
チェコ,03：教授,60歳,1:男,43：熊本県,1
チェコ,31：留学,16歳,2:女,43：熊本県,1
デンマーク,15：教育,28歳,2:女,43：熊本県,1
ドイツ,36：日本人の配偶者等,27歳,1:男,43：熊本県,1
ドイツ,31：留学,28歳,1:男,43：熊本県,2
ドイツ,31：留学,31歳,1:男,43：熊本県,1
ドイツ,34：特定活動,31歳,1:男,43：熊本県,1
ドイツ,36：日本人の配偶者等,35歳,1:男,43：熊本県,1
ドイツ,36：日本人の配偶者等,39歳,1:男,43：熊本県,1
ドイツ,35：永住者,42歳,1:男,43：熊本県,1
ドイツ,36：日本人の配偶者等,43歳,1:男,43：熊本県,1
ドイツ,35：永住者,45歳,1:男,43：熊本県,1
ドイツ,35：永住者,47歳,1:男,43：熊本県,1
ドイツ,36：日本人の配偶者等,52歳,1:男,43：熊本県,1
ドイツ,35：永住者,57歳,1:男,43：熊本県,1
ドイツ,35：永住者,61歳,1:男,43：熊本県,1
ドイツ,35：永住者,62歳,1:男,43：熊本県,1
ドイツ,35：永住者,66歳,1:男,43：熊本県,1
ドイツ,03：教授,68歳,1:男,43：熊本県,1
ドイツ,35：永住者,76歳,1:男,43：熊本県,1
ドイツ,31：留学,22歳,2:女,43：熊本県,2
ドイツ,31：留学,23歳,2:女,43：熊本県,1
ドイツ,31：留学,25歳,2:女,43：熊本県,4
ドイツ,31：留学,27歳,2:女,43：熊本県,1
ドイツ,36：日本人の配偶者等,27歳,2:女,43：熊本県,1
ドイツ,31：留学,28歳,2:女,43：熊本県,2
ドイツ,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,1
ドイツ,36：日本人の配偶者等,33歳,2:女,43：熊本県,1
ドイツ,35：永住者,48歳,2:女,43：熊本県,1
ドイツ,36：日本人の配偶者等,63歳,2:女,43：熊本県,1
ドイツ,33：家族滞在,67歳,2:女,43：熊本県,1
ノルウェー,36：日本人の配偶者等,34歳,1:男,43：熊本県,1
ノルウェー,35：永住者,80歳以上,1:男,43：熊本県,1
ハンガリー,03：教授,60歳,1:男,43：熊本県,1
フィンランド,03：教授,29歳,1:男,43：熊本県,1
フィンランド,36：日本人の配偶者等,45歳,1:男,43：熊本県,1
フィンランド,04：芸術,19歳,2:女,43：熊本県,1
フィンランド,35：永住者,61歳,2:女,43：熊本県,1
フィンランド,35：永住者,71歳,2:女,43：熊本県,1
フランス,38：定住者,09歳,1:男,43：熊本県,1
フランス,31：留学,22歳,1:男,43：熊本県,2
フランス,36：日本人の配偶者等,24歳,1:男,43：熊本県,1
フランス,36：日本人の配偶者等,26歳,1:男,43：熊本県,1
フランス,15：教育,27歳,1:男,43：熊本県,1
フランス,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,1
フランス,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,1
フランス,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
フランス,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
フランス,35：永住者,34歳,1:男,43：熊本県,1
フランス,16：技術・人文知識・国際業務,35歳,1:男,43：熊本県,1
フランス,34：特定活動,36歳,1:男,43：熊本県,1
フランス,35：永住者,36歳,1:男,43：熊本県,1
フランス,35：永住者,38歳,1:男,43：熊本県,1
フランス,36：日本人の配偶者等,38歳,1:男,43：熊本県,1
フランス,35：永住者,40歳,1:男,43：熊本県,1
フランス,08：高度専門職１号ロ,41歳,1:男,43：熊本県,1
フランス,35：永住者,42歳,1:男,43：熊本県,2
フランス,38：定住者,42歳,1:男,43：熊本県,1
フランス,36：日本人の配偶者等,43歳,1:男,43：熊本県,1
フランス,35：永住者,46歳,1:男,43：熊本県,1
フランス,36：日本人の配偶者等,48歳,1:男,43：熊本県,1
フランス,35：永住者,49歳,1:男,43：熊本県,2
フランス,36：日本人の配偶者等,49歳,1:男,43：熊本県,1
フランス,16：技術・人文知識・国際業務,52歳,1:男,43：熊本県,1
フランス,35：永住者,57歳,1:男,43：熊本県,1
フランス,35：永住者,63歳,1:男,43：熊本県,1
フランス,35：永住者,66歳,1:男,43：熊本県,1
フランス,31：留学,21歳,2:女,43：熊本県,1
フランス,31：留学,22歳,2:女,43：熊本県,1
フランス,31：留学,23歳,2:女,43：熊本県,2
フランス,36：日本人の配偶者等,23歳,2:女,43：熊本県,1
フランス,36：日本人の配偶者等,27歳,2:女,43：熊本県,1
フランス,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,1
フランス,15：教育,31歳,2:女,43：熊本県,1
フランス,16：技術・人文知識・国際業務,37歳,2:女,43：熊本県,1
フランス,36：日本人の配偶者等,40歳,2:女,43：熊本県,1
フランス,36：日本人の配偶者等,50歳,2:女,43：熊本県,1
フランス,35：永住者,57歳,2:女,43：熊本県,1
フランス,35：永住者,60歳,2:女,43：熊本県,1
フランス,35：永住者,67歳,2:女,43：熊本県,1
ブルガリア,35：永住者,50歳,2:女,43：熊本県,1
ブルガリア,20：技能,65歳,2:女,43：熊本県,1
ベルギー,36：日本人の配偶者等,24歳,1:男,43：熊本県,1
ベルギー,35：永住者,35歳,1:男,43：熊本県,1
ベルギー,36：日本人の配偶者等,36歳,1:男,43：熊本県,1
ポーランド,35：永住者,37歳,1:男,43：熊本県,1
ポーランド,35：永住者,45歳,1:男,43：熊本県,1
ポーランド,16：技術・人文知識・国際業務,30歳,2:女,43：熊本県,1
ポーランド,36：日本人の配偶者等,30歳,2:女,43：熊本県,1
ポーランド,35：永住者,56歳,2:女,43：熊本県,1
ポルトガル,31：留学,22歳,1:男,43：熊本県,1
マルタ,31：留学,24歳,1:男,43：熊本県,1
モルドバ,35：永住者,41歳,2:女,43：熊本県,1
リトアニア,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
ルーマニア,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
ルーマニア,35：永住者,40歳,1:男,43：熊本県,1
ルーマニア,36：日本人の配偶者等,47歳,1:男,43：熊本県,1
ルーマニア,35：永住者,09歳,2:女,43：熊本県,1
ルーマニア,35：永住者,16歳,2:女,43：熊本県,1
ルーマニア,35：永住者,19歳,2:女,43：熊本県,1
ルーマニア,35：永住者,38歳,2:女,43：熊本県,1
ルーマニア,35：永住者,39歳,2:女,43：熊本県,2
ルーマニア,35：永住者,40歳,2:女,43：熊本県,1
ルーマニア,35：永住者,41歳,2:女,43：熊本県,1
ルーマニア,35：永住者,42歳,2:女,43：熊本県,1
ルーマニア,36：日本人の配偶者等,42歳,2:女,43：熊本県,1
ルーマニア,35：永住者,43歳,2:女,43：熊本県,3
ルーマニア,35：永住者,44歳,2:女,43：熊本県,2
ルーマニア,35：永住者,45歳,2:女,43：熊本県,1
ルーマニア,35：永住者,46歳,2:女,43：熊本県,1
ルーマニア,35：永住者,48歳,2:女,43：熊本県,1
ルーマニア,36：日本人の配偶者等,48歳,2:女,43：熊本県,1
ルーマニア,35：永住者,51歳,2:女,43：熊本県,2
ルーマニア,35：永住者,54歳,2:女,43：熊本県,1
ルーマニア,35：永住者,55歳,2:女,43：熊本県,1
ルーマニア,34：特定活動,74歳,2:女,43：熊本県,1
ロシア,35：永住者,20歳,1:男,43：熊本県,1
ロシア,03：教授,31歳,1:男,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,35歳,1:男,43：熊本県,1
ロシア,36：日本人の配偶者等,36歳,1:男,43：熊本県,1
ロシア,35：永住者,44歳,1:男,43：熊本県,1
ロシア,36：日本人の配偶者等,49歳,1:男,43：熊本県,1
ロシア,35：永住者,61歳,1:男,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
ロシア,36：日本人の配偶者等,27歳,2:女,43：熊本県,1
ロシア,35：永住者,28歳,2:女,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,29歳,2:女,43：熊本県,1
ロシア,35：永住者,30歳,2:女,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,1
ロシア,04：芸術,39歳,2:女,43：熊本県,1
ロシア,16：技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
ロシア,35：永住者,39歳,2:女,43：熊本県,1
ロシア,35：永住者,40歳,2:女,43：熊本県,1
ロシア,36：日本人の配偶者等,40歳,2:女,43：熊本県,1
ロシア,35：永住者,43歳,2:女,43：熊本県,1
ロシア,35：永住者,48歳,2:女,43：熊本県,1
ロシア,36：日本人の配偶者等,48歳,2:女,43：熊本県,1
ロシア,34：特定活動,56歳,2:女,43：熊本県,1
ロシア,35：永住者,61歳,2:女,43：熊本県,1
ウガンダ,35：永住者,40歳,1:男,43：熊本県,1
エジプト,33：家族滞在,00歳,1:男,43：熊本県,1
エジプト,33：家族滞在,04歳,1:男,43：熊本県,2
エジプト,33：家族滞在,05歳,1:男,43：熊本県,1
エジプト,33：家族滞在,06歳,1:男,43：熊本県,1
エジプト,33：家族滞在,08歳,1:男,43：熊本県,1
エジプト,33：家族滞在,09歳,1:男,43：熊本県,1
エジプト,31：留学,32歳,1:男,43：熊本県,2
エジプト,31：留学,33歳,1:男,43：熊本県,1
エジプト,31：留学,35歳,1:男,43：熊本県,1
エジプト,33：家族滞在,35歳,1:男,43：熊本県,1
エジプト,31：留学,36歳,1:男,43：熊本県,1
エジプト,33：家族滞在,38歳,1:男,43：熊本県,1
エジプト,03：教授,40歳,1:男,43：熊本県,1
エジプト,33：家族滞在,40歳,1:男,43：熊本県,1
エジプト,07：高度専門職１号イ,41歳,1:男,43：熊本県,1
エジプト,03：教授,43歳,1:男,43：熊本県,1
エジプト,33：家族滞在,01歳,2:女,43：熊本県,2
エジプト,33：家族滞在,02歳,2:女,43：熊本県,1
エジプト,33：家族滞在,03歳,2:女,43：熊本県,1
エジプト,33：家族滞在,05歳,2:女,43：熊本県,1
エジプト,33：家族滞在,06歳,2:女,43：熊本県,1
エジプト,33：家族滞在,07歳,2:女,43：熊本県,1
エジプト,33：家族滞在,11歳,2:女,43：熊本県,1
エジプト,33：家族滞在,12歳,2:女,43：熊本県,1
エジプト,33：家族滞在,29歳,2:女,43：熊本県,1
エジプト,31：留学,30歳,2:女,43：熊本県,1
エジプト,31：留学,31歳,2:女,43：熊本県,1
エジプト,31：留学,32歳,2:女,43：熊本県,1
エジプト,33：家族滞在,32歳,2:女,43：熊本県,2
エジプト,33：家族滞在,35歳,2:女,43：熊本県,1
エジプト,31：留学,36歳,2:女,43：熊本県,1
エジプト,03：教授,38歳,2:女,43：熊本県,1
エジプト,29：文化活動,38歳,2:女,43：熊本県,1
エジプト,33：家族滞在,41歳,2:女,43：熊本県,1
エジプト,31：留学,42歳,2:女,43：熊本県,1
エチオピア,31：留学,38歳,1:男,43：熊本県,1
エチオピア,36：日本人の配偶者等,47歳,1:男,43：熊本県,1
ガーナ,33：家族滞在,00歳,1:男,43：熊本県,2
ガーナ,33：家族滞在,03歳,1:男,43：熊本県,1
ガーナ,31：留学,30歳,1:男,43：熊本県,1
ガーナ,31：留学,31歳,1:男,43：熊本県,2
ガーナ,31：留学,32歳,1:男,43：熊本県,1
ガーナ,31：留学,33歳,1:男,43：熊本県,1
ガーナ,31：留学,34歳,1:男,43：熊本県,2
ガーナ,31：留学,39歳,1:男,43：熊本県,1
ガーナ,33：家族滞在,25歳,2:女,43：熊本県,1
ガーナ,33：家族滞在,27歳,2:女,43：熊本県,1
ガーナ,33：家族滞在,28歳,2:女,43：熊本県,1
ガーナ,33：家族滞在,29歳,2:女,43：熊本県,1
ガーナ,33：家族滞在,35歳,2:女,43：熊本県,1
ガーナ,31：留学,36歳,2:女,43：熊本県,1
ガーナ,31：留学,37歳,2:女,43：熊本県,1
カメルーン,16：技術・人文知識・国際業務,39歳,1:男,43：熊本県,1
ギニア,38：定住者,15歳,1:男,43：熊本県,1
ギニア,36：日本人の配偶者等,36歳,1:男,43：熊本県,2
ケニア,31：留学,18歳,1:男,43：熊本県,1
ケニア,31：留学,25歳,1:男,43：熊本県,1
ケニア,31：留学,27歳,1:男,43：熊本県,1
ケニア,31：留学,31歳,1:男,43：熊本県,1
ケニア,31：留学,33歳,1:男,43：熊本県,1
ケニア,38：定住者,51歳,1:男,43：熊本県,1
ケニア,33：家族滞在,02歳,2:女,43：熊本県,1
ケニア,15：教育,28歳,2:女,43：熊本県,1
ザンビア,33：家族滞在,04歳,1:男,43：熊本県,1
ザンビア,33：家族滞在,06歳,2:女,43：熊本県,1
ザンビア,33：家族滞在,28歳,2:女,43：熊本県,1
ジブチ,31：留学,30歳,1:男,43：熊本県,1
ジンバブエ,33：家族滞在,34歳,1:男,43：熊本県,1
ジンバブエ,31：留学,36歳,2:女,43：熊本県,1
ジンバブエ,15：教育,37歳,2:女,43：熊本県,1
スーダン,33：家族滞在,03歳,1:男,43：熊本県,1
スーダン,33：家族滞在,09歳,1:男,43：熊本県,1
スーダン,31：留学,26歳,1:男,43：熊本県,1
スーダン,31：留学,33歳,1:男,43：熊本県,1
スーダン,38：定住者,34歳,1:男,43：熊本県,1
スーダン,31：留学,35歳,1:男,43：熊本県,1
スーダン,07：高度専門職１号イ,36歳,1:男,43：熊本県,1
スーダン,33：家族滞在,03歳,2:女,43：熊本県,1
スーダン,33：家族滞在,29歳,2:女,43：熊本県,1
スーダン,33：家族滞在,33歳,2:女,43：熊本県,1
スーダン,33：家族滞在,36歳,2:女,43：熊本県,1
セネガル,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
セネガル,31：留学,27歳,1:男,43：熊本県,1
セネガル,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
セネガル,36：日本人の配偶者等,38歳,1:男,43：熊本県,1
セネガル,35：永住者,45歳,1:男,43：熊本県,1
セネガル,36：日本人の配偶者等,51歳,1:男,43：熊本県,1
セネガル,37：永住者の配偶者等,00歳,2:女,43：熊本県,1
セネガル,35：永住者,04歳,2:女,43：熊本県,1
セネガル,38：定住者,09歳,2:女,43：熊本県,1
セネガル,31：留学,16歳,2:女,43：熊本県,1
セネガル,35：永住者,36歳,2:女,43：熊本県,1
タンザニア,33：家族滞在,00歳,1:男,43：熊本県,1
タンザニア,33：家族滞在,04歳,1:男,43：熊本県,1
タンザニア,33：家族滞在,05歳,1:男,43：熊本県,1
タンザニア,31：留学,30歳,1:男,43：熊本県,1
タンザニア,31：留学,33歳,1:男,43：熊本県,3
タンザニア,31：留学,34歳,1:男,43：熊本県,2
タンザニア,03：教授,38歳,1:男,43：熊本県,1
タンザニア,36：日本人の配偶者等,40歳,1:男,43：熊本県,1
タンザニア,36：日本人の配偶者等,46歳,1:男,43：熊本県,1
タンザニア,33：家族滞在,01歳,2:女,43：熊本県,1
タンザニア,33：家族滞在,04歳,2:女,43：熊本県,1
タンザニア,31：留学,27歳,2:女,43：熊本県,1
タンザニア,33：家族滞在,30歳,2:女,43：熊本県,1
タンザニア,33：家族滞在,32歳,2:女,43：熊本県,1
タンザニア,33：家族滞在,35歳,2:女,43：熊本県,1
チャド,31：留学,36歳,1:男,43：熊本県,1
チュニジア,31：留学,23歳,2:女,43：熊本県,1
ナイジェリア,31：留学,27歳,1:男,43：熊本県,1
ナイジェリア,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
ナイジェリア,31：留学,38歳,1:男,43：熊本県,1
ナイジェリア,35：永住者,40歳,1:男,43：熊本県,1
ナイジェリア,35：永住者,45歳,1:男,43：熊本県,1
ナイジェリア,36：日本人の配偶者等,47歳,1:男,43：熊本県,1
ナイジェリア,35：永住者,52歳,1:男,43：熊本県,1
ナイジェリア,36：日本人の配偶者等,52歳,1:男,43：熊本県,1
ナイジェリア,35：永住者,55歳,1:男,43：熊本県,1
ナイジェリア,35：永住者,56歳,1:男,43：熊本県,2
ナイジェリア,33：家族滞在,38歳,2:女,43：熊本県,1
ベナン,31：留学,33歳,1:男,43：熊本県,1
マダガスカル,33：家族滞在,11歳,1:男,43：熊本県,1
マダガスカル,33：家族滞在,13歳,1:男,43：熊本県,1
マダガスカル,07：高度専門職１号イ,38歳,1:男,43：熊本県,1
マダガスカル,33：家族滞在,14歳,2:女,43：熊本県,1
マダガスカル,33：家族滞在,37歳,2:女,43：熊本県,1
マラウイ,31：留学,22歳,2:女,43：熊本県,1
マラウイ,16：技術・人文知識・国際業務,34歳,2:女,43：熊本県,1
南アフリカ共和国,15：教育,23歳,1:男,43：熊本県,1
南アフリカ共和国,15：教育,24歳,1:男,43：熊本県,1
南アフリカ共和国,15：教育,29歳,1:男,43：熊本県,2
南アフリカ共和国,15：教育,30歳,1:男,43：熊本県,1
南アフリカ共和国,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
南アフリカ共和国,16：技術・人文知識・国際業務,36歳,1:男,43：熊本県,1
南アフリカ共和国,35：永住者,37歳,1:男,43：熊本県,1
南アフリカ共和国,35：永住者,56歳,1:男,43：熊本県,1
南アフリカ共和国,35：永住者,69歳,1:男,43：熊本県,1
南アフリカ共和国,33：家族滞在,03歳,2:女,43：熊本県,1
南アフリカ共和国,15：教育,24歳,2:女,43：熊本県,1
南アフリカ共和国,16：技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
南アフリカ共和国,16：技術・人文知識・国際業務,28歳,2:女,43：熊本県,1
南アフリカ共和国,15：教育,29歳,2:女,43：熊本県,1
南アフリカ共和国,15：教育,30歳,2:女,43：熊本県,1
南アフリカ共和国,15：教育,32歳,2:女,43：熊本県,1
南アフリカ共和国,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,2
南アフリカ共和国,16：技術・人文知識・国際業務,45歳,2:女,43：熊本県,1
モーリシャス,35：永住者,52歳,1:男,43：熊本県,1
モーリタニア,31：留学,29歳,1:男,43：熊本県,2
モーリタニア,33：家族滞在,28歳,2:女,43：熊本県,1
モロッコ,35：永住者,41歳,1:男,43：熊本県,1
モロッコ,36：日本人の配偶者等,36歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,24歳,1:男,43：熊本県,1
カナダ,15：教育,25歳,1:男,43：熊本県,1
カナダ,15：教育,27歳,1:男,43：熊本県,3
カナダ,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
カナダ,15：教育,28歳,1:男,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,31歳,1:男,43：熊本県,1
カナダ,31：留学,32歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,32歳,1:男,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,1
カナダ,35：永住者,34歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,34歳,1:男,43：熊本県,1
カナダ,38：定住者,34歳,1:男,43：熊本県,1
カナダ,15：教育,35歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,35歳,1:男,43：熊本県,2
カナダ,15：教育,36歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,37歳,1:男,43：熊本県,1
カナダ,03：教授,38歳,1:男,43：熊本県,1
カナダ,15：教育,39歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,39歳,1:男,43：熊本県,1
カナダ,03：教授,40歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,40歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,41歳,1:男,43：熊本県,2
カナダ,35：永住者,45歳,1:男,43：熊本県,2
カナダ,35：永住者,46歳,1:男,43：熊本県,1
カナダ,35：永住者,47歳,1:男,43：熊本県,3
カナダ,35：永住者,48歳,1:男,43：熊本県,2
カナダ,36：日本人の配偶者等,49歳,1:男,43：熊本県,1
カナダ,35：永住者,50歳,1:男,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,54歳,1:男,43：熊本県,1
カナダ,35：永住者,55歳,1:男,43：熊本県,2
カナダ,35：永住者,56歳,1:男,43：熊本県,2
カナダ,35：永住者,59歳,1:男,43：熊本県,1
カナダ,35：永住者,60歳,1:男,43：熊本県,1
カナダ,35：永住者,62歳,1:男,43：熊本県,2
カナダ,36：日本人の配偶者等,67歳,1:男,43：熊本県,1
カナダ,35：永住者,68歳,1:男,43：熊本県,1
カナダ,36：日本人の配偶者等,80歳以上,1:男,43：熊本県,1
カナダ,15：教育,24歳,2:女,43：熊本県,1
カナダ,15：教育,27歳,2:女,43：熊本県,2
カナダ,15：教育,28歳,2:女,43：熊本県,1
カナダ,15：教育,29歳,2:女,43：熊本県,3
カナダ,15：教育,30歳,2:女,43：熊本県,2
カナダ,16：技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,35歳,2:女,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,40歳,2:女,43：熊本県,1
カナダ,35：永住者,42歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,42歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,43歳,2:女,43：熊本県,1
カナダ,35：永住者,44歳,2:女,43：熊本県,1
カナダ,16：技術・人文知識・国際業務,49歳,2:女,43：熊本県,1
カナダ,35：永住者,50歳,2:女,43：熊本県,1
カナダ,35：永住者,58歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,58歳,2:女,43：熊本県,1
カナダ,35：永住者,72歳,2:女,43：熊本県,1
カナダ,35：永住者,77歳,2:女,43：熊本県,1
カナダ,36：日本人の配偶者等,80歳以上,2:女,43：熊本県,2
コスタリカ,36：日本人の配偶者等,25歳,1:男,43：熊本県,1
コスタリカ,36：日本人の配偶者等,62歳,1:男,43：熊本県,1
ジャマイカ,15：教育,31歳,1:男,43：熊本県,1
ジャマイカ,36：日本人の配偶者等,47歳,1:男,43：熊本県,1
ジャマイカ,33：家族滞在,53歳,1:男,43：熊本県,1
ジャマイカ,15：教育,26歳,2:女,43：熊本県,1
ジャマイカ,16：技術・人文知識・国際業務,32歳,2:女,43：熊本県,1
ジャマイカ,15：教育,33歳,2:女,43：熊本県,1
ジャマイカ,15：教育,34歳,2:女,43：熊本県,1
ジャマイカ,16：技術・人文知識・国際業務,42歳,2:女,43：熊本県,1
ジャマイカ,15：教育,49歳,2:女,43：熊本県,1
ドミニカ共和国,19：興行,21歳,1:男,43：熊本県,1
ドミニカ共和国,19：興行,27歳,1:男,43：熊本県,1
ドミニカ共和国,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,1
ドミニカ共和国,19：興行,28歳,1:男,43：熊本県,1
トリニダード・トバゴ,15：教育,30歳,1:男,43：熊本県,1
トリニダード・トバゴ,15：教育,34歳,1:男,43：熊本県,1
トリニダード・トバゴ,16：技術・人文知識・国際業務,34歳,1:男,43：熊本県,1
トリニダード・トバゴ,15：教育,25歳,2:女,43：熊本県,1
トリニダード・トバゴ,15：教育,30歳,2:女,43：熊本県,1
米国,33：家族滞在,04歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,06歳,1:男,43：熊本県,1
米国,34：特定活動,08歳,1:男,43：熊本県,1
米国,33：家族滞在,10歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,10歳,1:男,43：熊本県,1
米国,33：家族滞在,16歳,1:男,43：熊本県,1
米国,35：永住者,18歳,1:男,43：熊本県,1
米国,31：留学,21歳,1:男,43：熊本県,1
米国,15：教育,22歳,1:男,43：熊本県,1
米国,35：永住者,22歳,1:男,43：熊本県,1
米国,15：教育,23歳,1:男,43：熊本県,6
米国,16：技術・人文知識・国際業務,23歳,1:男,43：熊本県,1
米国,31：留学,23歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,23歳,1:男,43：熊本県,1
米国,15：教育,24歳,1:男,43：熊本県,7
米国,36：日本人の配偶者等,24歳,1:男,43：熊本県,1
米国,15：教育,25歳,1:男,43：熊本県,7
米国,31：留学,25歳,1:男,43：熊本県,1
米国,15：教育,26歳,1:男,43：熊本県,6
米国,16：技術・人文知識・国際業務,26歳,1:男,43：熊本県,1
米国,15：教育,27歳,1:男,43：熊本県,5
米国,16：技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,27歳,1:男,43：熊本県,1
米国,15：教育,28歳,1:男,43：熊本県,6
米国,16：技術・人文知識・国際業務,28歳,1:男,43：熊本県,1
米国,15：教育,29歳,1:男,43：熊本県,4
米国,16：技術・人文知識・国際業務,29歳,1:男,43：熊本県,1
米国,17：企業内転勤,29歳,1:男,43：熊本県,1
米国,33：家族滞在,29歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,29歳,1:男,43：熊本県,1
米国,15：教育,30歳,1:男,43：熊本県,2
米国,16：技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,30歳,1:男,43：熊本県,2
米国,15：教育,31歳,1:男,43：熊本県,5
米国,16：技術・人文知識・国際業務,31歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,31歳,1:男,43：熊本県,2
米国,08：高度専門職１号ロ,32歳,1:男,43：熊本県,1
米国,15：教育,32歳,1:男,43：熊本県,3
米国,16：技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
米国,36：日本人の配偶者等,33歳,1:男,43：熊本県,1
米国,11：経営・管理,35歳,1:男,43：熊本県,1
米国,15：教育,35歳,1:男,43：熊本県,2
米国,19：興行,35歳,1:男,43：熊本県,1
米国,35：永住者,35歳,1:男,43：熊本県,2
米国,36：日本人の配偶者等,35歳,1:男,43：熊本県,5
米国,15：教育,36歳,1:男,43：熊本県,1
